,keyword,paper id
3376,bug,conf/csmr/HoraADBCVM12
3377,bug,conf/csmr/HosseiniNG12
3378,bug,conf/csmr/Izquierdo-Cortazar12
3379,bug,conf/csmr/KaushikT12
3380,report,conf/csmr/LamkanfiD12
3381,bug,conf/csmr/LamkanfiD12
3382,report,conf/csmr/TianSL12
3383,bug,conf/csmr/TianSL12
3384,report,conf/csmr/LamkanfiDSV11
3385,bug,conf/csmr/LamkanfiDSV11
3386,report,conf/csmr/CavalcantiACLM10
3387,bug,conf/csmr/CavalcantiACLM10
3388,debug,conf/csmr/MyersSS10
3389,bug,conf/csmr/MyersSS10
3390,fault localization,conf/csmr/SoriaPC09
3391,report,conf/csmr/GlorieZHD08
3392,report,conf/csmr/LajiosSV08
3393,bug,conf/csmr/DAmbrosL07
3394,report,conf/csmr/KanstrenHK07
3395,bug,conf/csmr/DAmbrosL06
3396,report,conf/csmr/DAnielloMT06
3397,report,conf/csmr/GraafDD05
3398,report,conf/csmr/Pizka04
3399,strategy,conf/csmr/ChaimMJ03
3400,debugging,conf/csmr/ChaimMJ03
3401,debug,conf/csmr/ChaimMJ03
3402,bug,conf/csmr/ChaimMJ03
3403,strategy,conf/csmr/AlbaneseBGT02
3404,report,conf/csmr/AversanoCCL01
3405,report,conf/csmr/MonteiroGAAS99
3406,strategy,conf/csmr/Castelli98
3407,report,conf/csmr/MullerG97
3408,bug,journals/scp/PecorelliN21
3409,debugging,journals/scp/ShimariIKII21
3410,debug,journals/scp/ShimariIKII21
3411,bug,journals/scp/ShimariIKII21
3412,debugging,journals/scp/ChenW20
3413,debug,journals/scp/ChenW20
3414,bug,journals/scp/ChenW20
3415,debugging,journals/scp/MarraPB20
3416,debug,journals/scp/MarraPB20
3417,bug,journals/scp/MarraPB20
3418,report,journals/scp/MedeirosJM20
3419,debugging,journals/scp/YinTLBWH19
3420,debug,journals/scp/YinTLBWH19
3421,bug,journals/scp/YinTLBWH19
3422,debugging,journals/scp/LeskeCN18
3423,debug,journals/scp/LeskeCN18
3424,bug,journals/scp/LeskeCN18
3425,bug,journals/scp/WangJXLGMML18
3426,bug,journals/scp/XuWQ18
3427,debugging,journals/scp/FelgentreffPH17
3428,debug,journals/scp/FelgentreffPH17
3429,bug,journals/scp/FelgentreffPH17
3430,report,journals/scp/MaidlMMI16
3431,report,journals/scp/BastenB0KLLPSV15
3432,debug,journals/scp/CaballeroMRT15
3433,bug,journals/scp/CaballeroMRT15
3434,debugging,journals/scp/KrebsS14
3435,debug,journals/scp/KrebsS14
3436,bug,journals/scp/KrebsS14
3437,debugging,journals/scp/LagadecTLPF14
3438,debug,journals/scp/LagadecTLPF14
3439,bug,journals/scp/LagadecTLPF14
3440,bug,journals/scp/PopeeaC13
3441,report,journals/scp/AriasAABB11
3442,strategy,journals/scp/AriasAABB11
3443,strategy,journals/scp/SchneiderT11
3444,bug,journals/scp/BussBSE10
3445,debugging,journals/scp/CulpepperF10
3446,debug,journals/scp/CulpepperF10
3447,bug,journals/scp/CulpepperF10
3448,debugging,journals/scp/Chiba08
3449,debug,journals/scp/Chiba08
3450,bug,journals/scp/Chiba08
3451,report,journals/scp/BryantS07
3452,report,journals/scp/BreunesseCHJ05
3453,debugging,journals/scp/HermenegildoPBL05
3454,debug,journals/scp/HermenegildoPBL05
3455,bug,journals/scp/HermenegildoPBL05
3456,fault localization,journals/scp/SteinderS04
3457,debugging,journals/scp/FrancelR01
3458,debug,journals/scp/FrancelR01
3459,bug,journals/scp/FrancelR01
3460,strategy,journals/scp/MotaS01
3461,report,journals/scp/HeimdahlC00
3462,strategy,journals/scp/Smith87
3463,report,journals/scp/GuttagH86
3464,strategy,journals/scp/Gries82
3465,strategy,journals/sensors/BarsanSOD21
3466,strategy,journals/sensors/CasciolaCKPMZKM21
3467,verbal,journals/sensors/ChanQPHYS21
3468,report,journals/sensors/ChejaraPRRSK21
3469,report,journals/sensors/DomingosSP21
3470,report,journals/sensors/FiedlerEBWW21
3471,strategy,journals/sensors/HuWH21
3472,strategy,journals/sensors/KhanMHNMIS21
3473,fault localization,journals/sensors/LiuLLPDZ21
3474,report,journals/sensors/MartiskainenJSV21
3475,strategy,journals/sensors/NicolaeKS21
3476,strategy,journals/sensors/QinWYQ21
3477,strategy,journals/sensors/QuHHG21
3478,strategy,journals/sensors/SaleahSHWRJK21
3479,strategy,journals/sensors/ShanZYJ21
3480,strategy,journals/sensors/ShiWWBLY21
3481,strategy,journals/sensors/SivananthamLSES21
3482,report,journals/sensors/StogglB21
3483,strategy,journals/sensors/TianJC21
3484,strategy,journals/sensors/TradaceteSJRMSG21
3485,strategy,journals/sensors/VuPYCKC21
3486,strategy,journals/sensors/WangWZZL21
3487,strategy,journals/sensors/WuLYZWM21
3488,debugging,journals/sensors/YinQLC21
3489,debug,journals/sensors/YinQLC21
3490,bug,journals/sensors/YinQLC21
3491,strategy,journals/sensors/AlablaniA20
3492,strategy,journals/sensors/ArnfinnsdottirC20
3493,strategy,journals/sensors/BaekJN20
3494,report,journals/sensors/BlowerTSMLCWH20
3495,report,journals/sensors/BranyikovaLKTSR20
3496,strategy,journals/sensors/BullettiMPMMOC20
3497,report,journals/sensors/CajamarcaHR20
3498,strategy,journals/sensors/ChenZZLCWHH20
3499,strategy,journals/sensors/DingLZZLZ20
3500,strategy,journals/sensors/DongAXGZYSG20
3501,strategy,journals/sensors/DuanWXL20
3502,strategy,journals/sensors/FangHWLW20
3503,report,journals/sensors/GoslinskaWMHASC20
3504,strategy,journals/sensors/HanLL20
3505,strategy,journals/sensors/HeOYCGZ20
3506,report,journals/sensors/HouserHPTBBM20
3507,strategy,journals/sensors/HuoZWL20
3508,strategy,journals/sensors/KamalKIY20
3509,strategy,journals/sensors/KangZWZ20
3510,strategy,journals/sensors/KaroljVMS20
3511,strategy,journals/sensors/KimKL20
3512,strategy,journals/sensors/KrasuskiCBW20
3513,strategy,journals/sensors/LeVKHRB20
3514,report,journals/sensors/LeeCLHCL20
3515,strategy,journals/sensors/LiGW20
3516,fault localization,journals/sensors/LiangLL20
3517,strategy,journals/sensors/LimaKVBCR20
3518,strategy,journals/sensors/LinHHC20
3519,strategy,journals/sensors/LiuLL20
3520,strategy,journals/sensors/LiuLXFZ20
3521,strategy,journals/sensors/MartinekBBBKJDR20
3522,strategy,journals/sensors/Matute-PeaspanR20
3523,think aloud,journals/sensors/MonsalveAPA20
3524,strategy,journals/sensors/OscadalHVMNVSB20
3525,strategy,journals/sensors/OthmanR20a
3526,strategy,journals/sensors/PanWCYWJL20
3527,report,journals/sensors/PoghossianS20
3528,strategy,journals/sensors/RayguruERMS20
3529,strategy,journals/sensors/SanchezMBZC20
3530,strategy,journals/sensors/SanchezSG20
3531,strategy,journals/sensors/ShenHL20
3532,strategy,journals/sensors/ShengMX20
3533,strategy,journals/sensors/ShiLL20
3534,strategy,journals/sensors/ShiehHHKCGR20
3535,report,journals/sensors/ShimadaIKT20
3536,report,journals/sensors/ShimadaIKT20a
3537,strategy,journals/sensors/SiqueiraPSS20
3538,strategy,journals/sensors/SongR20
3539,strategy,journals/sensors/SunFWWGLW20
3540,strategy,journals/sensors/TaoJHLLZ20
3541,report,journals/uais/SantosOBSMCSH21
3542,verbal,journals/uais/MiaoZW17
3543,strategy,journals/uais/BacharKFA16
3544,strategy,journals/uais/HansonPABH07
3545,verbal,journals/uais/Gaunet06
3546,strategy,journals/uais/JagneS06
